"Country" "LocationYear" "Date" "Tx" "Tm" "Pp" "TTday" "TTday_s" "diff"
"255" "NZ" "Crowmwell1965" 1965-08-27 11.4 -4.33 11.78 4.55117875 3.535 77.6721854750267
"256" "NZ" "Crowmwell1965" 1965-08-28 12.8 -3.9 11.83 5.2674625 4.45 84.4809051796762
"257" "NZ" "Crowmwell1965" 1965-08-29 13.4 -3 11.88 5.786 5.2 89.8721050812306
"258" "NZ" "Crowmwell1965" 1965-08-30 16.1 0.6 11.93 8.504225 8.35 98.1864896566119
"259" "NZ" "Crowmwell1965" 1965-08-31 15 5.1 11.98 10.148505 10.05 99.0293644236269
"260" "NZ" "Crowmwell1965" 1965-09-01 16.1 -2.3 12.03 7.291 6.9 94.6372239747634
"261" "NZ" "Crowmwell1965" 1965-09-02 13.8 2.8 12.08 8.40945 8.3 98.698488010512
"262" "NZ" "Crowmwell1965" 1965-09-03 15.8 1.7 12.13 8.890295 8.75 98.4219308808088
"263" "NZ" "Crowmwell1965" 1965-09-04 6 -0.8 12.19 2.732 2.6 95.1683748169839
"264" "NZ" "Crowmwell1965" 1965-09-05 10.8 -3.3 12.24 4.4428875 3.75 84.4045679752188
"265" "NZ" "Crowmwell1965" 1965-09-06 10.9 -3.7 12.29 4.423575 3.6 81.38214001119
"266" "NZ" "Crowmwell1965" 1965-09-07 17.6 2.9 12.34 10.396265 10.25 98.593100502921
"267" "NZ" "Crowmwell1965" 1965-09-08 13.4 -1.8 12.39 6.098 5.8 95.1131518530666
"268" "NZ" "Crowmwell1965" 1965-09-09 16.9 -1.6 12.45 7.9013375 7.65 96.8190512049384
"269" "NZ" "Crowmwell1965" 1965-09-10 17.1 0.9 12.5 9.16119 9 98.2405124225128
"270" "NZ" "Crowmwell1965" 1965-09-11 17.9 0.6 12.55 9.422135 9.25 98.1730786069187
"271" "NZ" "Crowmwell1965" 1965-09-12 17.7 5.3 12.6 11.62338 11.5 98.9385187441175
"272" "NZ" "Crowmwell1965" 1965-09-13 17.1 9.5 12.66 13.37562 13.3 99.4346430296315
"273" "NZ" "Crowmwell1965" 1965-09-14 21.4 7.6 12.71 14.459465 14.5 100.2803354066
"274" "NZ" "Crowmwell1965" 1965-09-15 14.9 4.4 12.76 9.754475 9.65 98.928953121516
"275" "NZ" "Crowmwell1965" 1965-09-16 15.4 5.5 12.82 10.548505 10.45 99.0661709882111
"276" "NZ" "Crowmwell1965" 1965-09-17 17.4 8.6 12.87 13.08756 13 99.3309677281327
"277" "NZ" "Crowmwell1965" 1965-09-18 16.7 8.4 12.92 12.632585 12.55 99.3462541514662
"278" "NZ" "Crowmwell1965" 1965-09-19 16.3 5.3 12.98 10.90945 10.8 98.9967413572637
"279" "NZ" "Crowmwell1965" 1965-09-20 15.8 4.2 13.03 10.11542 10 98.8589697709042
"280" "NZ" "Crowmwell1965" 1965-09-21 20.2 0.7 13.09 10.644025 10.45 98.1771463332715
"281" "NZ" "Crowmwell1965" 1965-09-22 15.6 1 13.14 8.44527 8.3 98.2798655341984
"282" "NZ" "Crowmwell1965" 1965-09-23 18.9 3.8 13.2 11.500245 11.35 98.6935495722048
"283" "NZ" "Crowmwell1965" 1965-09-24 18.3 3.6 13.25 11.096265 10.95 98.6818537589
"284" "NZ" "Crowmwell1965" 1965-09-25 14.3 4.2 13.31 9.350495 9.25 98.925244064619
"285" "NZ" "Crowmwell1965" 1965-09-26 18.4 0.2 13.36 9.48109 9.3 98.0899875436263
"286" "NZ" "Crowmwell1965" 1965-09-27 18.4 -0.2 13.42 9.28507 9.1 98.0068001641345
"287" "NZ" "Crowmwell1965" 1965-09-28 11.1 -0.6 13.47 5.366415 5.25 97.8306746682841
"288" "NZ" "Crowmwell1965" 1965-09-29 15.7 5.6 13.53 10.750495 10.65 99.0652058347081
"289" "NZ" "Crowmwell1965" 1965-09-30 13.2 4 13.58 8.69154 8.6 98.9467919379074
"290" "NZ" "Crowmwell1965" 1965-10-01 12.6 0.5 13.64 6.670395 6.55 98.1950843990498
"291" "NZ" "Crowmwell1965" 1965-10-02 14.3 4.3 13.69 9.3995 9.3 98.9414330549497
"292" "NZ" "Crowmwell1965" 1965-10-03 14.3 4.3 13.75 9.3995 9.3 98.9414330549497
"293" "NZ" "Crowmwell1965" 1965-10-04 11.1 2.5 13.8 6.88557 6.8 98.7572561167775
"294" "NZ" "Crowmwell1965" 1965-10-05 11.4 -0.8 13.86 5.433855 5.3 97.5366475550047
"295" "NZ" "Crowmwell1965" 1965-10-06 10.4 0.3 13.91 5.450495 5.35 98.1562225082309
"296" "NZ" "Crowmwell1965" 1965-10-07 6.4 -0.2 13.97 3.16567 3.1 97.9255576228729
"297" "NZ" "Crowmwell1965" 1965-10-08 11.6 -1.1 14.02 5.4227425 5.25 96.8144808646179
"298" "NZ" "Crowmwell1965" 1965-10-09 17.8 6.9 14.08 12.458455 12.35 99.1294666955092
"299" "NZ" "Crowmwell1965" 1965-10-10 17.4 8.6 14.13 13.08756 13 99.3309677281327
"300" "NZ" "Crowmwell1965" 1965-10-11 17.2 9.3 14.19 13.328605 13.25 99.4102533610982
"301" "NZ" "Crowmwell1965" 1965-10-12 16.2 2.3 14.24 9.388305 9.25 98.5268373790583
"302" "NZ" "Crowmwell1965" 1965-10-13 15 -0.3 14.3 7.502235 7.35 97.9708047001994
"303" "NZ" "Crowmwell1965" 1965-10-14 16.8 3.5 14.35 10.282335 10.15 98.7129868847883
"304" "NZ" "Crowmwell1965" 1965-10-15 19.4 2.4 14.41 11.06915 10.9 98.471879051237
"305" "NZ" "Crowmwell1965" 1965-10-16 21.3 7.9 14.46 14.575495 14.6 100.168124650312
"306" "NZ" "Crowmwell1965" 1965-10-17 16 -0.3 14.52 8.012185 7.85 97.9757706543221
"307" "NZ" "Crowmwell1965" 1965-10-18 10.5 1.6 14.57 6.138555 6.05 98.5573966511663
"308" "NZ" "Crowmwell1965" 1965-10-19 15.3 -0.2 14.63 7.704225 7.55 97.998176325328
"309" "NZ" "Crowmwell1965" 1965-10-20 20.8 4.2 14.68 12.60667 12.5 99.1538606150554
"310" "NZ" "Crowmwell1965" 1965-10-21 18.9 9.2 14.74 14.146515 14.05 99.3177471624637
"311" "NZ" "Crowmwell1965" 1965-10-22 22.8 5.2 14.79 13.69468 14 102.229478892533
"312" "NZ" "Crowmwell1965" 1965-10-23 22.3 7.8 14.84 14.8001625 15.05 101.688072681634
"313" "NZ" "Crowmwell1965" 1965-10-24 15.7 4.4 14.9 10.162435 10.05 98.8936214598175
"314" "NZ" "Crowmwell1965" 1965-10-25 16.6 6.6 14.95 11.6995 11.6 99.1495363049703
"315" "NZ" "Crowmwell1965" 1965-10-26 19.4 9.4 15 14.4995 14.4 99.3137694403255
"316" "NZ" "Crowmwell1965" 1965-10-27 21.8 6.3 15.06 13.9475875 14.05 100.734266768357
"317" "NZ" "Crowmwell1965" 1965-10-28 17.7 9.2 15.11 13.534575 13.45 99.3751189084253
"318" "NZ" "Crowmwell1965" 1965-10-29 18.3 2.8 15.16 10.704225 10.55 98.5592137683952
"319" "NZ" "Crowmwell1965" 1965-10-30 21.2 4.3 15.21 12.810405 12.75 99.5284692404338
"320" "NZ" "Crowmwell1965" 1965-10-31 21.1 8.2 15.26 14.6642825 14.65 99.9026034857144
"321" "NZ" "Crowmwell1965" 1965-11-01 22.2 5.7 15.31 13.7700125 13.95 101.307097578887
"322" "NZ" "Crowmwell1965" 1965-11-02 6.7 2.3 15.37 4.54378 4.5 99.0364850410891
"323" "NZ" "Crowmwell1965" 1965-11-03 14.5 0.4 15.42 7.590295 7.45 98.1516528672469
"324" "NZ" "Crowmwell1965" 1965-11-04 18.3 8.4 15.47 13.448505 13.35 99.2675394030787
"325" "NZ" "Crowmwell1965" 1965-11-05 19.4 7.1 15.52 13.372385 13.25 99.0847930268235
"326" "NZ" "Crowmwell1965" 1965-11-06 20.3 6.7 15.56 13.63182 13.5 99.0329977948652
"327" "NZ" "Crowmwell1965" 1965-11-07 18.3 10.4 15.61 14.428605 14.35 99.4552141388582
"328" "NZ" "Crowmwell1965" 1965-11-08 17.8 9.2 15.66 13.58557 13.5 99.3701405241002
"329" "NZ" "Crowmwell1965" 1965-11-09 11.9 7 15.71 9.498755 9.45 99.4867222072787
"330" "NZ" "Crowmwell1965" 1965-11-10 15.7 2.5 15.75 9.23134 9.1 98.5772379741186
"331" "NZ" "Crowmwell1965" 1965-11-11 21.6 7.3 15.8 14.3706775 14.45 100.551974672036
"332" "NZ" "Crowmwell1965" 1965-11-12 19.4 7.2 15.85 13.42139 13.3 99.0955482256309
"333" "NZ" "Crowmwell1965" 1965-11-13 23.4 9.9 15.89 16.04325 16.65 103.781964377542
"334" "NZ" "Crowmwell1965" 1965-11-14 17.8 4.8 15.94 11.42935 11.3 98.8682645994742
"335" "NZ" "Crowmwell1965" 1965-11-15 13.3 2.9 15.98 8.20348 8.1 98.7385841130837
"336" "NZ" "Crowmwell1965" 1965-11-16 20.6 10.8 16.02 15.74701 15.7 99.7014671356658
"337" "NZ" "Crowmwell1965" 1965-11-17 22.1 11.9 16.07 16.703735 17 101.773645235631
"338" "NZ" "Crowmwell1965" 1965-11-18 20.9 8.5 16.11 14.74188 14.7 99.7159114034302
"339" "NZ" "Crowmwell1965" 1965-11-19 19.2 3.8 16.15 11.65323 11.5 98.6850855942945
"340" "NZ" "Crowmwell1965" 1965-11-20 11.4 2.2 16.19 6.89154 6.8 98.6717047278257
"341" "NZ" "Crowmwell1965" 1965-11-21 11.7 -0.9 16.23 5.547465 5.4 97.3417588033453
"342" "NZ" "Crowmwell1965" 1965-11-22 20.8 9.3 16.26 15.093175 15.05 99.7139435539573
"343" "NZ" "Crowmwell1965" 1965-11-23 19.6 9.2 16.3 14.50348 14.4 99.2865160637309
"344" "NZ" "Crowmwell1965" 1965-11-24 21.7 5.4 16.34 13.4905275 13.55 100.440846364236
"345" "NZ" "Crowmwell1965" 1965-11-25 24.2 11.4 16.37 16.8586 17.8 105.584093578352
"346" "NZ" "Crowmwell1965" 1965-11-26 20.6 14.2 16.41 17.39352 17.4 100.037255253681
"347" "NZ" "Crowmwell1965" 1965-11-27 23.3 9.3 16.44 15.7555 16.3 103.455936022341
"348" "NZ" "Crowmwell1965" 1965-11-28 20.4 8.2 16.47 14.40189 14.3 99.2925234118578
"349" "NZ" "Crowmwell1965" 1965-11-29 15.3 2.2 16.51 8.880345 8.75 98.5322079266064
"350" "NZ" "Crowmwell1965" 1965-11-30 16 1.6 16.54 8.94328 8.8 98.3979032301348
"351" "NZ" "Crowmwell1965" 1965-12-01 20.8 6.6 16.56 13.77679 13.7 99.4426132647736
"352" "NZ" "Crowmwell1965" 1965-12-02 20.4 3.6 16.59 12.15916 12 98.6910279986447
"353" "NZ" "Crowmwell1965" 1965-12-03 25 8.8 16.62 15.8269 16.9 106.780228598146
"354" "NZ" "Crowmwell1965" 1965-12-04 24.4 8.1 16.64 15.40685 16.25 105.472565774315
"355" "NZ" "Crowmwell1965" 1965-12-05 25.7 14 16.67 18.1621025 19.85 109.293513787845
"356" "NZ" "Crowmwell1965" 1965-12-06 24.1 14.4 16.69 18.1634525 19.25 105.982053797316
"357" "NZ" "Crowmwell1965" 1965-12-07 19.1 9.4 16.71 14.346515 14.25 99.3272582226415
"358" "NZ" "Crowmwell1965" 1965-12-08 19.9 7.9 16.73 14.0194 13.9 99.1483230380758
"359" "NZ" "Crowmwell1965" 1965-12-09 26.5 14 16.75 18.2415625 20.25 111.010227331129
"360" "NZ" "Crowmwell1965" 1965-12-10 23.2 6.3 16.77 14.3289825 14.75 102.938223282777
"361" "NZ" "Crowmwell1965" 1965-12-11 27.1 6.8 16.79 15.29235 16.95 110.839733592286
"362" "NZ" "Crowmwell1965" 1965-12-12 26.2 9.1 16.8 16.17145 17.65 109.142964916566
"363" "NZ" "Crowmwell1965" 1965-12-13 26.3 8.9 16.82 16.0988 17.6 109.324918627475
"364" "NZ" "Crowmwell1965" 1965-12-14 30.2 8.6 16.83 16.44542 19.4 117.965974721229
"365" "NZ" "Crowmwell1965" 1965-12-15 27.3 17.7 16.84 19.60382 22.5 114.773549236832
"366" "NZ" "Crowmwell1965" 1965-12-16 23.3 16.8 16.85 19.0456125 20.05 105.273589914738
"367" "NZ" "Crowmwell1965" 1965-12-17 24.6 8.1 16.86 15.44175 16.35 105.881781533829
"368" "NZ" "Crowmwell1965" 1965-12-18 18.6 3.1 16.87 11.004225 10.85 98.5984928516093
"369" "NZ" "Crowmwell1965" 1965-12-19 16.8 6.7 16.87 11.850495 11.75 99.1519763520427
"370" "NZ" "Crowmwell1965" 1965-12-20 16.9 5.9 16.87 11.50945 11.4 99.0490423087115
"371" "NZ" "Crowmwell1965" 1965-12-21 21.5 10.1 16.88 15.680645 15.8 100.761161291516
"372" "NZ" "Crowmwell1965" 1965-12-22 19.4 7 16.88 13.32338 13.2 99.0739587101772
"373" "NZ" "Crowmwell1965" 1965-12-23 28.1 8.9 16.88 16.35704 18.5 113.101147884947
"374" "NZ" "Crowmwell1965" 1965-12-24 32.2 9.5 16.88 16.73786 20.85 124.567895776402
"375" "NZ" "Crowmwell1965" 1965-12-25 31.1 11.7 16.87 17.687905 21.4 120.986628998742
"376" "NZ" "Crowmwell1965" 1965-12-26 23.6 5.9 16.87 14.2469225 14.75 103.531131021454
"377" "NZ" "Crowmwell1965" 1965-12-27 21.2 7.8 16.86 14.500495 14.5 99.9965863234324
"378" "NZ" "Crowmwell1965" 1965-12-28 13.8 5 16.85 9.48756 9.4 99.077107285751
"379" "NZ" "Crowmwell1965" 1965-12-29 14.4 7.2 16.84 10.87164 10.8 99.3410377827081
"380" "NZ" "Crowmwell1965" 1965-12-30 13.1 2.1 16.83 7.70945 7.6 98.5803137707618
"381" "NZ" "Crowmwell1965" 1965-12-31 15.7 8.9 16.82 12.36766 12.3 99.4529280397424
"382" "NZ" "Crowmwell1965" 1966-01-01 21.3 13.1 16.81 17.058885 17.2 100.827222881214
"383" "NZ" "Crowmwell1965" 1966-01-02 20.9 7.7 16.79 14.35184 14.3 99.6387919597766
"384" "NZ" "Crowmwell1965" 1966-01-03 15.1 6 16.77 10.640545 10.55 99.1490567447438
"385" "NZ" "Crowmwell1965" 1966-01-04 21.7 6.8 16.76 14.1591325 14.25 100.641758949568
"386" "NZ" "Crowmwell1965" 1966-01-05 22.3 10.8 16.74 16.2328875 16.55 101.95351874397
"387" "NZ" "Crowmwell1965" 1966-01-06 23.7 8.6 16.72 15.50995 16.15 104.126705759851
"388" "NZ" "Crowmwell1965" 1966-01-07 23.9 5 16.69 13.8988325 14.45 103.965566892039
"389" "NZ" "Crowmwell1965" 1966-01-08 21.7 8.7 16.67 15.066525 15.2 100.885904347552
"390" "NZ" "Crowmwell1965" 1966-01-09 22.4 10.8 16.65 16.26013 16.6 102.09020469086
"391" "NZ" "Crowmwell1965" 1966-01-10 18.8 7.2 16.62 13.11542 13 99.1199671836662
"392" "NZ" "Crowmwell1965" 1966-01-11 20.2 5 16.6 12.75124 12.6 98.8139192737334
"393" "NZ" "Crowmwell1965" 1966-01-12 21.6 8.1 16.57 14.7527375 14.85 100.659284420942
"394" "NZ" "Crowmwell1965" 1966-01-13 21.2 7.7 16.54 14.4527375 14.45 99.9810589516346
"395" "NZ" "Crowmwell1965" 1966-01-14 26.4 13.1 16.51 17.8710225 19.75 110.514101809228
"396" "NZ" "Crowmwell1965" 1966-01-15 16.7 5.5 16.48 11.21144 11.1 99.0060152843881
"397" "NZ" "Crowmwell1965" 1966-01-16 22.8 13.9 16.45 17.74055 18.35 103.435350087793
"398" "NZ" "Crowmwell1965" 1966-01-17 27.7 13.3 16.41 18.08028 20.5 113.383199817702
"399" "NZ" "Crowmwell1965" 1966-01-18 21.7 14.7 16.38 17.909 18.2 101.624881344575
"400" "NZ" "Crowmwell1965" 1966-01-19 23.3 10.2 16.34 16.16095 16.75 103.644897113103
"401" "NZ" "Crowmwell1965" 1966-01-20 27.2 14.9 16.31 18.6716975 21.05 112.737473387195
"402" "NZ" "Crowmwell1965" 1966-01-21 21.7 14.6 16.27 17.86395 18.15 101.60126959603
"403" "NZ" "Crowmwell1965" 1966-01-22 22.2 14.8 16.23 18.0413 18.5 102.542499709001
"404" "NZ" "Crowmwell1965" 1966-01-23 29.6 14.4 16.19 18.63834 22 118.036262886072
"405" "NZ" "Crowmwell1965" 1966-01-24 21.2 8.9 16.15 15.0258275 15.05 100.1608730035
"406" "NZ" "Crowmwell1965" 1966-01-25 20.4 8.2 16.11 14.40189 14.3 99.2925234118578
"407" "NZ" "Crowmwell1965" 1966-01-26 19.4 7.3 16.07 13.470395 13.35 99.106225170086
"408" "NZ" "Crowmwell1965" 1966-01-27 23.3 13.8 16.03 17.78275 18.55 104.31457451744
"409" "NZ" "Crowmwell1965" 1966-01-28 28.3 12.1 15.99 17.659065 20.2 114.388842217864
"410" "NZ" "Crowmwell1965" 1966-01-29 30.5 12.9 15.94 18.17392 21.7 119.401868171534
"411" "NZ" "Crowmwell1965" 1966-01-30 30.2 10.9 15.9 17.3669725 20.55 118.328050556883
"412" "NZ" "Crowmwell1965" 1966-01-31 29.3 14.3 15.85 18.591125 21.8 117.260251867491
"413" "NZ" "Crowmwell1965" 1966-02-01 26.2 7.5 15.81 15.45065 16.85 109.056900518748
"414" "NZ" "Crowmwell1965" 1966-02-02 24.2 13.9 15.76 17.9730475 19.05 105.992041694654
"415" "NZ" "Crowmwell1965" 1966-02-03 26.7 10.1 15.71 16.698795 18.4 110.187591380097
"416" "NZ" "Crowmwell1965" 1966-02-04 23.2 8 15.67 15.14086 15.6 103.032456544741
"417" "NZ" "Crowmwell1965" 1966-02-05 26.6 16.7 15.62 19.2433925 21.65 112.506149838185
"418" "NZ" "Crowmwell1965" 1966-02-06 28.3 15.7 15.57 18.999545 22 115.7922466038
"419" "NZ" "Crowmwell1965" 1966-02-07 26.03 11.1 15.52 17.03292225 18.565 108.994802697464
"420" "NZ" "Crowmwell1965" 1966-02-08 26.98 12.1 15.47 17.527956 19.54 111.479056656692
"421" "NZ" "Crowmwell1965" 1966-02-09 27.1 13.3 15.42 18.020685 20.2 112.09340821395
"422" "NZ" "Crowmwell1965" 1966-02-10 26.7 17.1 15.37 19.37882 21.9 113.009976871657
"423" "NZ" "Crowmwell1965" 1966-02-11 26.93 10.8 15.32 17.00211225 18.865 110.956801852664
"424" "NZ" "Crowmwell1965" 1966-02-12 26.91 17.2 15.27 19.42166325 22.055 113.558760215864
"425" "NZ" "Crowmwell1965" 1966-02-13 26.85 14.7 15.22 18.55679875 20.775 111.953577122239
"426" "NZ" "Crowmwell1965" 1966-02-14 26.9 16.3 15.17 19.127395 21.6 112.927034758262
"427" "NZ" "Crowmwell1965" 1966-02-15 26.89 14.2 15.11 18.36043425 20.545 111.898224847269
"428" "NZ" "Crowmwell1965" 1966-02-16 28 15.2 15.06 18.82176 21.6 114.760787514026
"429" "NZ" "Crowmwell1965" 1966-02-17 27.6 12.8 15.01 17.87001 20.2 113.038548943174
"430" "NZ" "Crowmwell1965" 1966-02-18 24.1 9.2 14.96 15.85005 16.65 105.046987233479
"431" "NZ" "Crowmwell1965" 1966-02-19 27.9 13.9 14.9 18.34055 20.9 113.955143111848
"432" "NZ" "Crowmwell1965" 1966-02-20 28 13.8 14.85 18.310415 20.9 114.14268873753
"433" "NZ" "Crowmwell1965" 1966-02-21 20.2 11.9 14.8 16.128335 16.05 99.5143020032756
"434" "NZ" "Crowmwell1965" 1966-02-22 26.8 14.5 14.74 18.4716975 20.65 111.792649267887
"435" "NZ" "Crowmwell1965" 1966-02-23 19.8 12.8 14.69 16.36965 16.3 99.5745174759387
"436" "NZ" "Crowmwell1965" 1966-02-24 23.4 10.4 14.63 16.2685 16.9 103.881734640563
"437" "NZ" "Crowmwell1965" 1966-02-25 27.7 13.8 14.58 18.2806175 20.75 113.508200693986
"438" "NZ" "Crowmwell1965" 1966-02-26 24.4 11.1 14.53 16.75835 17.75 105.917348664994
"439" "NZ" "Crowmwell1965" 1966-02-27 20.4 6.8 14.47 13.71932 13.6 99.1302775939332
"440" "NZ" "Crowmwell1965" 1966-02-28 24.9 18 14.42 19.5851675 21.45 109.521657141814
"441" "NZ" "Crowmwell1965" 1966-03-01 20.1 14.4 14.36 17.306715 17.25 99.6722948289147
"442" "NZ" "Crowmwell1965" 1966-03-02 27.2 13 14.31 17.910415 20.1 112.225205278605
"443" "NZ" "Crowmwell1965" 1966-03-03 24.6 9.6 14.25 16.1175 17.1 106.095858538855
"444" "NZ" "Crowmwell1965" 1966-03-04 15.9 5.3 14.2 10.70547 10.6 99.0148027130056
"445" "NZ" "Crowmwell1965" 1966-03-05 16.1 9.9 14.14 13.06169 13 99.5277027704684
"446" "NZ" "Crowmwell1965" 1966-03-06 18.9 3.2 14.09 11.206215 11.05 98.6059967616184
"447" "NZ" "Crowmwell1965" 1966-03-07 24.4 10.9 14.03 16.66825 17.65 105.889940455657
"448" "NZ" "Crowmwell1965" 1966-03-08 24.9 8.6 13.97 15.71935 16.75 106.556568814868
"449" "NZ" "Crowmwell1965" 1966-03-09 27.3 10.7 13.92 16.998795 19 111.772628589262
"450" "NZ" "Crowmwell1965" 1966-03-10 28 14.4 13.86 18.55082 21.2 114.280662525969
"451" "NZ" "Crowmwell1965" 1966-03-11 20.5 5.2 13.81 12.977985 12.85 99.0138299589651
"452" "NZ" "Crowmwell1965" 1966-03-12 19.3 3.5 13.75 11.55721 11.4 98.6397236011113
"453" "NZ" "Crowmwell1965" 1966-03-13 23.5 3.4 13.7 13.0257425 13.45 103.257069606589
"454" "NZ" "Crowmwell1965" 1966-03-14 24.7 6.2 13.64 14.60325 15.45 105.798366801911
"455" "NZ" "Crowmwell1965" 1966-03-15 20.4 6.8 13.59 13.71932 13.6 99.1302775939332
"456" "NZ" "Crowmwell1965" 1966-03-16 24.7 11.1 13.53 16.8107 17.9 106.479801554962
"457" "NZ" "Crowmwell1965" 1966-03-17 27.9 6.6 13.48 15.34185 17.25 112.437548274817
"458" "NZ" "Crowmwell1965" 1966-03-18 28.8 6.4 13.42 15.4088 17.6 114.220445459737
"459" "NZ" "Crowmwell1965" 1966-03-19 0 0 13.37 0 0 NA
"460" "AU" "Launceston1987" 1987-01-01 22.1 12.5 16.25 16.9877 17.3 101.838388952006
"461" "AU" "Launceston1987" 1987-01-02 24.2 13 16.24 17.5794 18.6 105.805658896208
"462" "AU" "Launceston1987" 1987-01-03 27.5 14.7 16.22 18.62136 21.1 113.310735628332
"463" "AU" "Launceston1987" 1987-01-04 26.5 15.4 16.21 18.8025075 20.95 111.421309099332
"464" "AU" "Launceston1987" 1987-01-05 23.5 17.4 16.19 19.3058825 20.45 105.92626366601
"465" "AU" "Launceston1987" 1987-01-06 22.1 15.8 16.17 18.47435 18.95 102.574650799622
"466" "AU" "Launceston1987" 1987-01-07 21.4 15.9 16.16 18.39725 18.65 101.373846634687
"467" "AU" "Launceston1987" 1987-01-08 18.4 7.3 16.14 12.960445 12.85 99.1478301863864
"468" "AU" "Launceston1987" 1987-01-09 19.7 10.8 16.12 15.338555 15.25 99.4226639993142
"469" "AU" "Launceston1987" 1987-01-10 22.4 8.5 16.09 15.1617075 15.45 101.901451403148
"470" "AU" "Launceston1987" 1987-01-11 23.7 11.2 16.07 16.68125 17.45 104.608467590858
"471" "AU" "Launceston1987" 1987-01-12 18.8 10.8 16.05 14.8796 14.8 99.4650393827791
"472" "AU" "Launceston1987" 1987-01-13 17.2 11.2 16.02 14.2597 14.2 99.5813376157984
"473" "AU" "Launceston1987" 1987-01-14 20.9 13.4 16 17.0931875 17.15 100.332369255295
"474" "AU" "Launceston1987" 1987-01-15 19.3 6.7 15.97 13.12537 13 99.0448269267838
"475" "AU" "Launceston1987" 1987-01-16 24.8 9.9 15.94 16.28755 17.35 106.523080512416
"476" "AU" "Launceston1987" 1987-01-17 22 11.5 15.92 16.4854625 16.75 101.604671388504
"477" "AU" "Launceston1987" 1987-01-18 18.5 10.3 15.89 14.48159 14.4 99.4365950147739
"478" "AU" "Launceston1987" 1987-01-19 22.1 6.1 15.86 13.9338 14.1 101.192783016837
"479" "AU" "Launceston1987" 1987-01-20 23.2 11.7 15.83 16.81925 17.45 103.750167219109
"480" "AU" "Launceston1987" 1987-01-21 21.3 9.4 15.79 15.2918575 15.35 100.380218688279
"481" "AU" "Launceston1987" 1987-01-22 19.9 6 15.76 13.088305 12.95 98.9432932683033
"482" "AU" "Launceston1987" 1987-01-23 23.7 3.7 15.73 13.2235 13.7 103.603433281658
"483" "AU" "Launceston1987" 1987-01-24 19.6 7.2 15.69 13.52338 13.4 99.0876541219724
"484" "AU" "Launceston1987" 1987-01-25 25.4 10.8 15.66 16.7977 18.1 107.752847115974
"485" "AU" "Launceston1987" 1987-01-26 20.4 8.4 15.62 14.4994 14.4 99.3144543912162
"486" "AU" "Launceston1987" 1987-01-27 19 9.5 15.59 14.344525 14.25 99.341037782708
"487" "AU" "Launceston1987" 1987-01-28 21.3 10.6 15.55 15.8649475 15.95 100.536103255305
"488" "AU" "Launceston1987" 1987-01-29 17.8 13.5 15.51 15.692785 15.65 99.7273587830331
"489" "AU" "Launceston1987" 1987-01-30 23.1 13.6 15.48 17.65775 18.35 103.920374906203
"490" "AU" "Launceston1987" 1987-01-31 25.4 13.5 15.44 17.9319675 19.45 108.465509989353
"491" "AU" "Launceston1987" 1987-02-01 23.2 8.9 15.4 15.55785 16.05 103.163354833733
"492" "AU" "Launceston1987" 1987-02-02 24.2 12.4 15.36 17.3091 18.3 105.72473438827
"493" "AU" "Launceston1987" 1987-02-03 20.3 11.4 15.32 15.923305 15.85 99.5396370288706
"494" "AU" "Launceston1987" 1987-02-04 22.7 7.6 15.28 14.8136175 15.15 102.270765395421
"495" "AU" "Launceston1987" 1987-02-05 23.3 5.8 15.24 14.1174375 14.55 103.064029856693
"496" "AU" "Launceston1987" 1987-02-06 27.8 11.3 15.19 17.2888625 19.55 113.078578767111
"497" "AU" "Launceston1987" 1987-02-07 30.8 11.6 15.15 17.65504 21.2 120.079025592692
"498" "AU" "Launceston1987" 1987-02-08 32.4 15.8 15.11 18.83843 24.1 127.929981426265
"499" "AU" "Launceston1987" 1987-02-09 24.4 10 15.07 16.2628 17.2 105.762845266498
"500" "AU" "Launceston1987" 1987-02-10 21.8 9.9 15.02 15.6668575 15.85 101.168980441674
"501" "AU" "Launceston1987" 1987-02-11 20.4 8.5 14.98 14.548155 14.45 99.325309635483
"502" "AU" "Launceston1987" 1987-02-12 23.1 11.5 14.94 16.7117 17.3 103.520288181334
"503" "AU" "Launceston1987" 1987-02-13 23.2 9.2 14.89 15.693 16.2 103.230739820302
"504" "AU" "Launceston1987" 1987-02-14 31.4 12 14.85 17.800405 21.7 121.90733862516
"505" "AU" "Launceston1987" 1987-02-15 26.2 14.5 14.8 18.4121025 20.35 110.525128784179
"506" "AU" "Launceston1987" 1987-02-16 25 8.6 14.76 15.7368 16.8 106.756138477963
"507" "AU" "Launceston1987" 1987-02-17 23.3 12.5 14.71 17.1971 17.9 104.087317047642
"508" "AU" "Launceston1987" 1987-02-18 24.8 15.2 14.66 18.55352 20 107.796256451606
"509" "AU" "Launceston1987" 1987-02-19 27.6 11.4 14.62 17.309065 19.5 112.657731656794
"510" "AU" "Launceston1987" 1987-02-20 21.8 16.2 14.57 18.6022 19 102.138456741676
"511" "AU" "Launceston1987" 1987-02-21 17.5 12.2 14.52 14.902735 14.85 99.6461387792241
"512" "AU" "Launceston1987" 1987-02-22 18.1 6.6 14.48 12.464425 12.35 99.0819873359581
"513" "AU" "Launceston1987" 1987-02-23 19.8 3.7 14.43 11.910195 11.75 98.6549758421252
"514" "AU" "Launceston1987" 1987-02-24 24.4 11.9 14.38 17.11875 18.15 106.024096385542
